UniProtKB	GENEID
Q5H9L4	54457
Q9NZ81	54458
P82921	54460
Q969U6	54461
Q9H6L5	54463
Q8IZH2	54464
Q9NY74	54465
Q99865	54466
Q9P2G1	54467
Q6FIF0	54469
Q9H0E2	54472
P35900	54474
Q9NVX2	54475
Q9NWF9	54476
Q9HAU0	54477
Q9BSJ6	54478
Q8WYQ5	54487
Q9BY64	54490
Q9NUU6	54491
Q96JJ7	54495
Q9NVM4	54496
Q9P2D3	54497
Q9NWM0	54498
Q9UM00	54499
A0AV96	54502
Q8IUH4	54503
Q9H3G5	54504
Q7Z478	54505
Q6UY14	54507
Q9HBH0	54509
Q9HCL0	54510
Q9NPD3	54512
Q9NQI0	54514
Q96PZ0	54517
Q7Z5R6	54518
Q567U6	54520
Q8N344	54531
Q8TD31	54535
Q8TAG9	54536
Q86V20	54537
Q8WZ75	54538
Q9NX14	54539
Q96PV7	54540
Q9NX09	54541
Q9P0U1	54543
Q9UGL9	54544
Q9C0I1	54545
Q9NXI6	54546
Q58EX2	54549
Q7Z6G3	54550
Q9UJ55	54551
Q9NVN8	54552
Q86VZ2	54554
Q9NXR8	54556
Q9H329	54566
Q9NR61	54567
Q9HAW8	54575
Q9HAW9	54576
Q9HAW7	54577
P19224	54578
P35504	54579
Q9GZT9	54583
Q9BYB4	54584
Q9NQ48	54585
Q9NQ60	54586
Q9BRK3	54587
Q5T7N2	54596
O60656	54600
Q9NV92	54602
Q9NY93	54606
Q9ULG1	54617
Q5T5M9	54619
Q6PCT2	54620
Q9NXU5	54622
Q8N7H5	54623
Q460N5	54625
Q9Y543	54626
Q9P2G4	54627
Q8NBR6	54629
P22310	54657
P22309	54658
P35503	54659
Q6RFH5	54663
Q9NUM4	54664
Q5VWQ0	54665
Q9H3W5	54674
Q9UJA2	54675
Q9BX10	54676
Q9UKG9	54677
Q9NWK9	54680
Q9NXG6	54681
Q9H8J5	54682
Q9NYV6	54700
Q9P0J1	54704
Q9NX47	54708
Q9NQW8	54714
Q9NWB1	54715
Q9NP91	54716
Q01804	54726
Q15270	54729
Q9BVK6	54732
Q8IXU6	54733
Q99549	54737
Q99581	54738
Q6GPH4	54739
O15243	54741
Q17RY6	54742
Q9UM22	54749
Q8WUP2	54751
Q8TC99	54752
Q8NFM7	54756
Q96MK3	54757
Q8TBB5	54758
Q6UW60	54760
Q8IYS0	54762
Q9HAT0	54763
Q9UGI0	54764
Q96DX7	54765
Q9NY30	54766
Q4G0P3	54768
Q96HU8	54769
Q9BZL4	54776
Q6ZNA4	54778
Q9NXW2	54788
Q6N021	54790
Q7L273	54793
Q8TD43	54795
Q6ZN30	54796
Q9BUE0	54797
Q6V1P9	54798
Q05BQ5	54799
Q6TFL4	54800
Q9H3H1	54802
Q9H8M5	54805
Q8N157	54806
Q7RTS9	54808
Q5K651	54809
Q8TF65	54810
Q6ULP2	54812
Q9NXS2	54814
Q86YP4	54815
Q9NXR1	54820
Q2NKX8	54821
Q96QT4	54822
Q5T5J6	54823
Q9BYE9	54825
Q9NXP7	54826
Q9H6U6	54828
Q9BXN1	54829
Q9H1M0	54830
Q8NFU1	54831
Q709C8	54832
Q9NX94	54838
Q8IUZ0	54839
Q7Z2E3	54840
Q86UB2	54841
Q9HCH5	54843
Q6NXG1	54845
Q9NXL6	54847
Q9NXL2	54848
Q6ZN54	54849
Q9NXK6	54852
Q9H6Y2	54853
Q5VWP2	54855
Q3T8J9	54856
Q9NXJ5	54858
Q0PNE2	54859
Q9NXJ0	54860
Q9NRH2	54861
Q6P1N0	54862
Q9NXH8	54863
Q5T3I0	54865
Q2TAL8	54870
Q5H8A4	54872
Q9NP74	54873
Q5T0N5	54874
Q9NXG0	54875
Q9NXF7	54876
Q9C0B9	54877
Q6V1X1	54878
Q8TDW4	54879
Q6W2J9	54880
Q8IWZ3	54882
Q6NUM9	54884
Q0IIM8	54885
Q8TBJ4	54886
Q6BDS2	54887
Q08J23	54888
Q6P6C2	54890
Q53TQ3	54891
Q86XI2	54892
Q9NXD2	54893
Q68DV7	54894
Q6ZP29	54896
Q86V15	54897
Q9NXB9	54898
Q7Z7A4	54899
Q5VV42	54901
Q6DKK2	54902
Q9NXB0	54903
Q9BZ95	54904
Q8TAV3	54905
Q5VWN6	54906
Q96EA4	54908
Q9C0C4	54910
Q9BUL9	54913
Q5VW36	54914
Q9NX78	54916
Q9NX76	54918
Q86Y56	54919
Q9NX74	54920
Q5U651	54922
Q9NX63	54927
Q9NX62	54928
Q9NX61	54929
Q7L0Y3	54931
Q8N9H8	54932
Q9NX52	54933
Q9BVJ7	54935
Q9NX46	54936
Q9NX45	54937
Q9NP81	54938
Q9NX40	54940
Q96EQ8	54941
Q9NX38	54942
Q9NX36	54943
Q96GZ6	54946
Q7L5N7	54947
Q9NX18	54949
Q9NX05	54954
Q9NX04	54955
Q8N5Y8	54956
Q9NX01	54957
Q9NX00	54958
A1E959	54959
Q9NWZ8	54960
Q9BVW5	54962
Q9NWZ5	54963
Q9BUN1	54964
Q8WUE5	54967
Q9BUB7	54968
Q9H892	54970
Q8N9N5	54971
Q24JP5	54972
Q5TA45	54973
Q9NWX6	54974
Q9GZN8	54976
Q96DW6	54977
Q8N357	54978
Q9NWW5	54982
Q96BK5	54984
Q9NWW0	54985
Q96C45	54986
Q9NWU2	54994
Q9NWU1	54995
Q969Z3	54996
Q96BS2	54997
Q6IAA8	55004
Q9NWS8	55005
Q9NWS6	55007
Q8IVU3	55008
Q9NWS1	55010
Q9NWS0	55011
Q969Q6	55012
Q9NWR8	55013
P56962	55014
Q8TCQ1	55016
Q7Z2X4	55022
Q8WWQ0	55023
Q8NDB2	55024
Q7Z4Q2	55027
Q9BSJ5	55028
Q9NWN3	55030
Q9NWM8	55033
Q96EN8	55034
Q76FK4	55035
Q4G0X9	55036
Q9BXL8	55038
Q53H54	55039
Q9H201	55040
A5D8V6	55048
Q9H7Z3	55051
Q676U5	55054
Q9H900	55055
Q8N1P7	55057
Q5VX71	55061
Q5MNZ9	55062
Q9H0M4	55063
Q8N4H0	55064
Q9NWF4	55065
Q8NCN5	55066
Q8TC92	55068
Q96EP0	55072
Q8N573	55074
Q9BZF9	55075
Q9NWC5	55076
Q8TBJ5	55079
Q9BX59	55080
Q9NWB7	55081
Q9NWB6	55082
Q2KJY2	55083
A7XYQ1	55084
Q969I6	55089
Q9NWA0	55090
Q9BRR8	55094
Q9NW82	55100
Q9NW81	55101
Q96BY7	55102
Q86X27	55103
Q9NW75	55105
Q8IYM2	55106
Q5XXA6	55107
Q8N302	55109
Q96A72	55110
Q8WVS4	55112
Q9H2J7	55117
Q9NQ79	55118
Q5VTL8	55119
Q9NW38	55120
Q53H80	55122
Q8TC59	55124
Q9H583	55127
Q6AZZ1	55128
Q9NW15	55129
Q5T2S8	55130
Q9NW13	55131
Q8N5C6	55133
Q9BUR4	55135
Q5HY92	55137
Q9H8Y5	55139
Q9H9T3	55140
Q53HL2	55143
Q9NVV9	55145
Q9NPG8	55146
Q86U06	55147
Q8N806	55148
Q9NVV4	55149
Q9NVV0	55151
Q5D0E6	55152
Q9NVU7	55153
Q9BUK6	55154
Q6PI48	55157
Q6PCD5	55159
Q9HCE6	55160
P57088	55161
Q9NVS9	55163
Q6PI26	55164
Q53EZ4	55165
Q9HCI7	55167
Q9NVS2	55168
Q96LA8	55170
Q9NVR5	55172
Q9NVR0	55175
Q96TC7	55177
Q9NVQ4	55179
Q8NG48	55180
Q8ND04	55181
Q5VTB9	55182
Q5UIP0	55183
Q96CQ1	55186
Q5THJ4	55187
Q9NVN3	55188
Q96G61	55190
Q6IA69	55191
Q86U86	55193
Q9HCM1	55196
Q96P16	55197
Q8NEU8	55198
Q3KR16	55200
Q66K74	55201
Q8N0V4	55203
Q9H4A5	55204
Q9HCE3	55205
A3KN83	55206
Q9C0A6	55209
Q9NVI7	55210
Q7L190	55211
Q8IWZ6	55212
Q8NDN9	55213
Q8IVL5	55214
Q9NVI1	55215
Q9NVH6	55217
Q9NVH0	55218
Q8N5G2	55219
Q9BVG3	55223
Q9HCJ3	55225
Q9H0A0	55226
Q9NVE7	55229
Q9NVE5	55230
Q9H8S9	55233
A0AVT1	55236
Q9H8Y1	55237
Q9NVC3	55238
Q8N543	55239
Q658P3	55240
Q96J84	55243
Q96FL8	55244
Q9NVA1	55245
Q86WR0	55246
Q8TAT5	55247
Q9H813	55248
Q9H869	55249
Q6IA86	55250
Q76L83	55252
Q9NV66	55253
Q9NV64	55254
Q9HAD4	55255
Q9BV57	55256
Q9NV56	55257
Q86YJ6	55258
Q6TDU7	55259
Q96HH6	55266
Q9NV39	55267
Q8WXF1	55269
Q9NV35	55270
Q9NV31	55272
Q9NV29	55273
Q8WUB8	55274
Q5VIR6	55275
Q96C11	55277
Q9H0R6	55278
Q8IZM8	55279
Q69YN2	55280
Q9NV12	55281
Q1X8D7	55282
Q8TDD5	55283
Q8IY42	55286
Q8WWA1	55287
Q8IXI2	55288
Q9NUZ1	55289
Q9HAW0	55290
Q5H9R7	55291
Q8IX04	55293
Q969H0	55294
Q8N5T2	55296
Q7Z6B0	55297
Q8TCG2	55300
Q9NV23	55301
Q9NUV9	55303
Q9NUV7	55304
Q9NUU7	55308
Q8N0Y2	55311
Q969G6	55312
Q9BRF8	55313
Q9BZD2	55315
Q96EY4	55319
Q49AR2	55322
Q9BRS8	55323
Q9NUQ7	55325
Q9NUP9	55327
Q5VYX0	55328
Q8NEH6	55329
Q9NUP1	55330
Q9NUN7	55331
Q8N682	55332
P57105	55333
Q9NUM3	55334
Q9BS92	55335
Q96CD0	55336
Q96F15	55340
Q9H089	55341
Q96SI9	55342
Q96A29	55343
Q9NUJ7	55344
Q9NUJ3	55346
Q8NE62	55349
Q9NY84	55350
Q9NY57	55351
Q9NQ92	55352
Q86VI4	55353
Q8NCD3	55355
Q8IZD6	55356
Q9BYX2	55357
Q6J9G0	55359
Q9BTU6	55361
Q9BXL5	55363
Q9P2X3	55364
Q96HP8	55365
Q9BXB1	55366
Q9HB75	55367
Q96DC7	55374
Q96AG4	55379
Q7L590	55388
Q9NQX6	55422
Q9P1W8	55423
Q8IXQ4	55425
Q5VVQ6	55432
Q63HQ0	55435
Q9C0K7	55437
Q7Z7J9	55450
Q8N6G5	55454
Q8WW22	55466
Q9H300	55486
Q9HBU6	55500
Q9NRB3	55501
Q96HZ4	55502
Q9H1D0	55503
Q9NS68	55504
Q9NPE3	55505
Q9P0M6	55506
Q9NZD1	55507
Q9NR55	55509
Q9NXZ2	55510
Q9NXZ1	55511
Q9NY59	55512
Q96FT7	55515
Q9H777	55520
Q9NQ86	55521
Q96HY7	55526
Q9BSK4	55527
Q8N4L2	55529
Q8N336	55531
Q6XR72	55532
Q96JK9	55534
Q96GN5	55536
Q9H478	55539
Q9NRM6	55540
Q9H0Z9	55544
P16415	55552
P35712	55553
Q9H2R5	55554
Q7L5Y1	55556
P51805	55558
Q99871	55559
Q6DT37	55561
O75541	55565
Q8TD57	55567
Q86SR1	55568
Q96CU9	55572
Q9UKY7	55573
Q8WWQ8	55576
Q9UJ70	55577
Q8NEM7	55578
Q86VH2	55582
Q9UGM1	55584
Q7Z7E8	55585
Q9UGB7	55586
Q9NX70	55588
Q9NSY1	55589
Q9HBM0	55591
Q6NZY4	55596
Q96LT9	55599
Q8WWA0	55600
Q8IY21	55601
Q96IP4	55603
Q5VZK9	55604
Q7Z4S6	55605
Q9ULJ8	55607
Q96FW1	55611
Q9BQL6	55612
Q96EF0	55613
Q96L93	55614
P85299	55615
Q8TDY4	55616
Q9H6P5	55617
Q96BY6	55619
Q9UGK3	55620
Q9NXH9	55621
Q9NXG2	55623
Q8WZA1	55624
Q9NXF8	55625
Q9C0C7	55626
Q9NXE4	55627
Q9C0G0	55628
Q6P5W5	55630
Q9NU19	55633
Q5JUW0	55634
Q5TB30	55635
Q9P2D1	55636
Q9NX95	55638
Q9UPI3	55640
Q9BX70	55643
Q9NPF4	55644
Q9NX58	55646
Q9NX57	55647
Q9NUD9	55650
Q9NX24	55651
Q6P1K1	55652
Q8TDM0	55653
O75204	55654
Q9NX02	55655
Q75QN2	55656
O75400	55660
Q96GQ7	55661
Q9NWT6	55662
Q9NWS9	55663
Q8TCY9	55665
Q8TAT6	55666
Q8IWA4	55669
Q7Z412	55670
Q6IN85	55671
Q3BBV0	55672
Q6NXT4	55676
Q96ST2	55677
Q7Z4I7	55679
Q6P3W7	55681
Q3YEC7	55684
Q8N565	55686
O75648	55687
Q9ULM3	55689
Q6VY07	55690
Q9P2Q2	55691
Q9NQ29	55692
Q6B0I6	55693
Q96P11	55695
Q08AM6	55697
Q96JH8	55698
Q9NSE4	55699
Q8TER5	55701
Q9BW85	55702
Q9NW08	55703
Q3V6T2	55704
Q96P70	55705
Q9BTX1	55706
Q9NVX7	55709
Q96K12	55711
Q9HCZ1	55713
Q9P273	55714
Q8TEW6	55715
Q9BZH6	55717
Q9NVU0	55718
Q8IX21	55719
Q4KMZ1	55721
Q9P209	55722
Q9NVP2	55723
Q9NVM9	55726
Q9P203	55727
Q86UW6	55728
Q6VMQ6	55729
Q8WU58	55731
Q9NSG2	55732
Q5VTY9	55733
Q9NPA5	55734
Q9NTW7	55734
Q9NVH1	55735
Q96QK1	55737
Q8N6T3	55738
Q8IW45	55739
Q8N8S7	55740
Q9BV94	55741
Q9NVD7	55742
Q96EP1	55743
Q9GZY4	55744
Q9H0R1	55745
Q8WUM0	55746
Q96KP4	55748
Q8IX12	55749
Q53H12	55750
Q9NVA4	55751
Q9NVA2	55752
Q9ULD0	55753
Q9NV96	55754
Q96SN8	55755
Q9NYU1	55757
Q9P2K3	55758
Q9GZL7	55759
Q7L7V1	55760
Q96AE7	55761
Q9NV70	55763
Q9HBG6	55764
Q3KP66	55765
Q9BTM1	55766
Q96IV0	55768
Q96KP1	55770
Q96HE9	55771
Q9NUY8	55773
Q9NUW8	55775
Q9P267	55777
A8K0R7	55778
Q96MT7	55779
Q5T6L9	55780
Q9BVS4	55781
Q8IYT2	55783
Q6DN12	55784
Q6ZV73	55785
Q09FC8	55786
Q9NUQ3	55787
Q9NUN5	55788
Q8WUY9	55789
Q8TDX6	55790
Q5T3J3	55791
Q9NUL7	55794
Q5JVF3	55795
Q9NUK0	55796
Q8IZS8	55799
Q9NY72	55800
Q9NPH9	55801
Q9NPI6	55802
Q9NPF8	55803
Q9P2M1	55805
O43593	55806
Q9NSC7	55808
Q96PN7	55809
Q9P0K8	55810
Q96PN6	55811
Q9P0W8	55812
Q9NYH9	55813
A6H8Y1	55814
Q2TAA8	55815
Q9P104	55816
Q9Y4C1	55818
Q86XS8	55819
Q8N6M5	55821
Q9H270	55823
Q9NWQ8	55824
Q9BY49	55825
Q58WW2	55827
Q9BQE4	55829
Q68CQ7	55830
Q9P0I2	55831
Q86VP6	55832
Q5T6F2	55833
Q9HC77	55835
Q96H22	55839
Q96CJ1	55840
Q9ULE0	55841
Q53QZ3	55843
Q66LE6	55844
Q8WUW1	55845
Q9NZ45	55847
Q9HBL7	55848
Q9NZ43	55850
Q9NZ42	55851
Q8WU90	55854
Q9NPJ3	55856
Q2M2Z5	55857
Q9HC07	55858
Q9HBH7	55859
Q9BQY9	55861
Q9NTX5	55862
Q8IUX1	55863
Q9NSA0	55867
Q9BY41	55869
Q9NR48	55870
Q96KB5	55872
Q8TAX9	55876
Q9UN88	55879
Q9NYS7	55884
Q8TAP4	55885
Q9P0L1	55888
Q9NQ84	55890
Q9Y5L5	55891
Q9NPC7	55892
Q9H8N7	55893
P81534	55894
Q9BRJ9	55897
Q9H3U1	55898
Q9NR11	55900
Q9NS62	55901
Q9NR19	55902
Q8IZD2	55904
Q9Y508	55905
Q9NQZ6	55906
Q8NFW8	55907
Q6UXH0	55908
Q9NQY0	55909
Q0VD83	55911
Q96RT1	55914
Q9NS86	55915
Q9P2B4	55917
Q9P258	55920
O15226	55922
Q9NPF5	55929
Q9NQX4	55930
O95445	55937
Q9UDW3	55954
Q9P2J3	55958
Q8IWU5	55959
Q9UH03	55964
Q9UKB5	55966
Q9UI09	55967
Q9UNZ2	55968
Q9UHR4	55971
Q8TBP6	55972
Q9UHQ4	55973
Q9BRV3	55974
Q8IXQ5	55975
P0CG37	55997
Q9H1B4	55998
Q9H4D5	56000
Q9GZY0	56001
Q969H8	56005
Q9H0W8	56006
Q9HBU1	56033
Q9NRA1	56034
Q9BT22	56052
Q9Y5F8	56099
Q9Y5F9	56100
Q9Y5H2	56105
Q9Y5H0	56112
Q9Y5H1	56113
Q9Y5H4	56114
Q9Y5E8	56121
Q9Y5E1	56127
Q9UN66	56128
Q9Y5E5	56131
Q9Y5E7	56133
Q9Y5I4	56134
Q9H158	56135
Q9Y5I0	56136
Q9UN75	56137
Q9Y5I1	56138
Q9Y5I2	56139
Q9Y5H6	56140
Q9UN72	56141
Q9UN73	56142
Q9Y5H7	56143
Q9UN74	56144
Q9Y5H8	56145
Q9Y5H9	56146
Q9Y5I3	56147
Q9BXT5	56154
Q8IWB6	56155
Q9BXU0	56158
Q8IYF3	56159
Q96MG7	56160
Q9BXT8	56163
Q9BXU1	56164
Q9BXT4	56165
Q9BYG8	56169
Q8WXX0	56171
Q9HCJ1	56172
Q9UJG1	56180
Q0VAK6	56203
Q9UGT4	56241
O75346	56242
Q5T5P2	56243
Q9UIR0	56244
Q8TCY5	56246
P49750	56252
O95727	56253
Q5VTR2	56254
Q8WYA6	56259
Q9NPB8	56261
Q8IWT6	56262
Q6YP21	56267
Q6NXR0	56269
Q5MNZ6	56270
Q9NWD9	56271
Q9NS71	56287
Q8TEW0	56288
Q9NZH8	56300
Q9NS82	56301
Q9NQA5	56302
Q92527	56311
Q86U44	56339
Q9NR22	56341
Q9NQ55	56342
Q9NP86	56344
Q9NPC1	56413
Q9NRF8	56474
Q9NS64	56475
Q9NRJ3	56477
Q9NRA8	56478
Q9NR82	56479
Q9UKB3	56521
Q9NRE1	56547
Q9NR63	56603
Q86YB8	56605
Q9NRM0	56606
Q9NR28	56616
Q9NRR6	56623
Q9NR71	56624
Q9P287	56647
Q9GZV4	56648
Q9NRS4	56649
Q9NY35	56650
Q96RR1	56652
Q9NQX5	56654
Q9NR33	56655
Q9HCM9	56658
Q9HB14	56659
Q9HB15	56660
Q96RD6	56666
Q9H3R2	56667
Q9BXA5	56670
Q9NQ31	56672
Q9NQ34	56674
Q9NQ35	56675
Q9NQ33	56676
Q9NR31	56681
P57076	56683
Q9HDC5	56704
Q9HD89	56729
Q9NR83	56731
Q9NZ56	56776
Q7Z2W4	56829
Q9P0W0	56832
Q9P0V8	56833
Q96N19	56834
Q9NRA0	56848
Q9BRU2	56849
Q9NPA0	56851
Q9NS91	56852
Q9BZC1	56853
Q9NRR8	56882
Q8N475	56884
Q9NYU2	56886
Q9P0J7	56888
Q9HD45	56889
Q8TC05	56890
Q8TCE9	56891
Q9NR00	56892
Q9NRR5	56893
Q9NRZ7	56894
Q9NRZ5	56895
Q9BPU6	56896
Q96S55	56897
Q9BUT1	56898
Q7Z6G8	56899
Q9NRX3	56901
Q9NRX1	56902
Q9NR46	56904
Q9P2Z0	56906
Q08AE8	56907
Q9NQZ5	56910
P57077	56911
Q9NS00	56913
Q9NRC9	56914
Q9NQT4	56915
Q9H4L7	56916
Q53S99	56918
Q9H6R0	56919
Q9NS98	56920
Q96RQ3	56922
Q9GZQ4	56923
Q9NQU5	56924
Q9BS40	56925
Q969V3	56926
Q8TCT7	56928
Q96JP0	56929
Q9NS85	56934
Q969W9	56937
Q8WYA1	56938
Q9NRW4	56940
Q96FZ2	56941
Q9NRP2	56942
Q9NPA8	56943
Q9NRN5	56944
P82650	56945
Q7Z589	56946
Q9GZY8	56947
Q9HCS7	56949
Q9NRG4	56950
Q9NRG1	56952
Q9NPB1	56953
Q9NQ76	56955
Q9NQ69	56956
Q6GQQ9	56957
Q96B86	56963
Q6P2C0	56964
Q2NL67	56965
Q14CW9	56970
Q7Z692	56971
Q8IXL6	56975
Q9P2F5	56977
Q9NQV8	56978
Q9NQV7	56979
Q9NQV6	56980
Q9NQV5	56981
Q8NBL1	56983
Q969U7	56984
Q3LIE5	56985
Q8WY36	56987
Q9NRR3	56990
Q9NS87	56992
Q8WUD6	56994
Q9NRJ4	56995
Q9BXP2	56996
Q8NI60	56997
Q9NSA3	56998
Q9P2N4	56999
Q9NRP4	57001
P25106	57007
P57796	57010
O60218	57016
O75208	57017
Q9UK58	57018
Q6FI81	57019
Q96GD0	57026
Q9P2U7	57030
Q9BUV0	57035
Q5T160	57038
Q9GZX9	57045
Q9NRY7	57047
Q9NRY6	57048
Q9GZZ6	57053
Q9NR90	57054
Q13117	57055
Q9UMR3	57057
P57723	57060
Q8NG31	57082
Q9P2U8	57084
Q6RW13	57085
Q9NRQ2	57088
Q9NQ75	57091
Q8N4T0	57094
Q9GZP4	57095
Q96KN7	57096
Q9NQS1	57099
Q9NQ90	57101
Q9NQ89	57102
Q9NQ88	57103
Q96AD5	57104
Q9NS75	57105
Q8WUY8	57106
Q86YH6	57107
Q9GZR2	57109
Q9HDD0	57110
P57735	57111
Q9HCX4	57113
Q96LB8	57115
Q8IW36	57116
Q96CB8	57117
Q8IU85	57118
O95925	57119
Q9BQY6	57119
Q9HD26	57120
Q9H1C0	57121
P57740	57122
Q9HCU0	57124
Q8IUK5	57125
Q8N6Q3	57126
Q9H310	57127
Q9HD34	57128
Q9HD20	57130
Q7LBR1	57132
Q9NR34	57134
Q86SG3	57135
Q9HDC9	57136
Q3MIN7	57139
Q9HAU8	57140
Q9NQC3	57142
Q86TW2	57143
Q9P286	57144
Q86X10	57148
O43325	57149
P55000	57152
Q8IWA5	57153
Q9HCE7	57154
Q8N3S3	57157
Q9BR39	57158
Q9BYV2	57159
Q9HAT8	57161
Q96FA3	57162
Q5T442	57165
Q9UJQ4	57167
Q9P2E3	57169
Q96NX5	57172
Q9BR76	57175
Q5ST30	57176
Q9ULJ6	57178
Q9P1U1	57180
Q9ULF5	57181
Q9ULJ7	57182
Q5XKK7	57184
Q6P499	57185
Q2PPJ7	57186
Q8NI27	57187
P82987	57188
A4D1U4	57189
Q9NZV5	57190
Q9GZU1	57192
O60312	57194
Q9P241	57205
Q8NDW4	57209
Q5BKX6	57210
Q86SQ4	57211
Q9UF72	57212
Q5W111	57213
Q8WUJ3	57214
Q96EK4	57215
Q9ULK5	57216
Q9ULT0	57217
Q5TH69	57221
Q969X5	57222
Q5MIZ7	57223
Q5SYE7	57224
Q0VAQ4	57228
Q9Y5W7	57231
P0C866	57234
Q6U841	57282
P0C864	57291
Q8N109	57292
Q9H8E8	57325
Q96AQ6	57326
Q9HC52	57332
Q96D15	57333
Q9BQF6	57337
Q8WXH2	57338
Q9HCX3	57343
Q9H313	57348
Q9UKL4	57369
Q9GZX7	57379
Q9HD23	57380
Q9H4E5	57381
Q9HBJ8	57393
Q9HCY8	57402
Q9UL26	57403
Q6UW02	57404
Q9HBM1	57405
Q9BV23	57406
Q9HBL8	57407
Q9HBL6	57408
A9UHW6	57409
Q96KG9	57410
Q9HBK9	57412
P0DMS9	57413
Q6NTF9	57414
Q9HC58	57419
Q9UGV2	57446
Q9UN36	57447
Q9NR09	57448
O94827	57449
Q9NT68	57451
Q8TD84	57453
Q8N1G1	57455
Q8WXI9	57459
Q9ULR3	57460
Q86WK6	57463
Q9ULP9	57465
O95104	57466
Q9H2X9	57468
Q8N1G4	57470
Q8TAM6	57471
Q9ULM6	57472
Q96KM6	57473
Q9ULM0	57475
Q3KR37	57476
Q9ULL8	57477
Q9ULL5	57479
Q9ULL1	57480
Q9ULL0	57481
Q6ZU35	57482
Q9ULK6	57484
Q9BYT8	57486
A0FGR8	57488
Q9ULJ1	57489
A9YTQ3	57491
Q8NFD5	57492
Q9ULI3	57493
Q9ULI2	57494
Q9ULH7	57496
Q9ULH4	57497
Q9ULH0	57498
Q9ULG3	57501
Q8N0W4	57502
Q9BTC8	57504
Q5JTZ9	57505
Q7Z434	57506
Q9ULD9	57507
Q9H0H0	57508
Q9ULD2	57509
Q9HAV4	57510
Q9Y2V7	57511
Q5T848	57512
Q8WXE0	57513
Q2M1Z3	57514
Q9NRX5	57515
Q9P2P6	57519
Q9P2P5	57520
Q8N122	57521
Q7Z6B7	57522
Q9P2P1	57523
Q8TAB3	57526
Q8NET4	57529
Q9P2M7	57530
Q8IYU2	57531
Q7Z417	57532
Q9P2M4	57533
Q86YT6	57534
Q6UXG2	57535
Q96PQ0	57537
Q96L96	57538
Q9P2L0	57539
Q8TD17	57541
Q9P2K6	57542
Q9P2K2	57544
Q9P2K1	57545
Q9P2J9	57546
Q9P2J8	57547
Q9P2J2	57549
Q7L7X3	57551
Q6PIU2	57552
Q7RTP6	57553
Q96NW7	57554
Q8NFZ4	57555
Q9H2E6	57556
Q9P2H5	57558
Q96FJ0	57559
Q9P2H3	57560
Q96B67	57561
Q9P2H0	57562
Q9P2F9	57567
Q9P2F8	57568
Q9P2F6	57569
Q32P41	57570
A5YM72	57571
Q96HP0	57572
Q9BX82	57573
Q9P2E7	57575
Q9P2E2	57576
Q9P2D8	57578
Q8TCU6	57580
Q5JUK3	57582
Q5T5U3	57584
Q96RY5	57585
Q7L8C5	57586
Q9P2B7	57587
Q4ADV7	57589
Q969V6	57591
Q8N1G0	57592
Q8IX15	57594
Q76G19	57595
Q9BUH8	57596
Q9P281	57597
Q8TAF3	57599
Q9P278	57600
Q9P275	57602
Q9P272	57604
Q9BZ72	57605
Q9P270	57606
Q9P266	57608
Q9P265	57609
Q6VN20	57610
Q9P260	57614
Q63HK5	57616
Q9P253	57617
Q8TF72	57619
Q9P246	57620
Q8N680	57621
Q9P243	57623
Q9NR64	57626
Q8N608	57628
Q7Z6J0	57630
Q6UXK5	57633
Q96L91	57634
Q9P227	57636
A7E2Y1	57644
Q96RU2	57646
Q8IY37	57647
Q9P206	57648
Q96QT6	57649
Q8TCG1	57650
Q2YD98	57654
Q9P1Z3	57657
Q9P1Z2	57658
Q9P1Z0	57659
Q9P1Y6	57661
Q9H4M7	57664
Q9HBH5	57665
Q9HCM7	57666
Q9HCM4	57669
Q9HCM3	57670
Q63HN8	57674
Q9HCL2	57678
Q96Q42	57679
Q9HCK8	57680
Q9HCK1	57683
Q5VU97	57685
Q9HCJ6	57687
Q9HCJ5	57688
Q9HCJ2	57689
Q9HCJ0	57690
Q9HCI5	57692
Q86T82	57695
Q8IYD8	57697
A0MZ66	57698
Q9HCH3	57699
Q5W0V3	57700
Q9HCG8	57703
Q9HCG7	57704
Q6ZS81	57705
Q8TEH3	57706
Q8N108	57708
Q8TBB6	57709
Q9NTN9	57715
Q9BXM0	57716
Q6NUP7	57718
Q9HCE9	57719
Q8TDY8	57722
Q9HCE0	57724
Q9HCD5	57727
Q8NEZ3	57728
Q8N2N9	57730
Q9H254	57731
Q9H227	57733
Q9NQ36	57758
Q96RU7	57761
Q9H9E1	57763
Q9NYW8	57786
Q96L34	57787
Q8IWZ8	57794
Q8WUU5	57798
Q96S21	57799
Q9HCC6	57801
Q9HCU8	57804
Q8N163	57805
P81172	57817
Q9NQR9	57818
Q9Y333	57819
Q9NPC3	57820
Q5TID7	57821
Q8TE85	57822
Q9NQ25	57823
O95873	57827
Q9BY07	57835
Q86VK4	57862
Q8N126	57863
Q9BY10	57864
Q9H195	57876
Q9UKA9	58155
Q9NPG2	58157
Q9HD90	58158
Q9HC57	58189
Q9GZU7	58190
Q9H2A7	58191
Q9Y6N5	58472
Q9UF11	58473
Q8IXH6	58476
Q9Y5M8	58477
Q9UHY7	58478
Q7L0Q8	58480
Q9NPP4	58484
Q9Y5R8	58485
Q9NS37	58487
Q9UKL6	58488
Q6PCB6	58489
Q9NQG5	58490
Q9NQZ8	58491
Q15935	58492
P57087	58494
Q9BRP0	58495
